,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video URL
30,Parks and Recreation Commission,11/27/2017,,5:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=23044&GUID=6C64FE09-2DD0-4B03-97BE-9C63532B420F,,https://stockton.legistar.com/View.ashx?M=IC&ID=573091&GUID=920321AD-5EA2-4E61-99E5-E3F8356B73C6,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=573091&GUID=920321AD-5EA2-4E61-99E5-E3F8356B73C6&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=573091&GUID=920321AD-5EA2-4E61-99E5-E3F8356B73C6,,
31,City Council Special,11/21/2017,,1:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22117&GUID=E430BF1E-C53B-4888-997A-77674CDD997B,,https://stockton.legistar.com/View.ashx?M=IC&ID=575031&GUID=3809CE34-7279-45E3-9F89-560DB2D10735,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=575031&GUID=3809CE34-7279-45E3-9F89-560DB2D10735&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=575031&GUID=3809CE34-7279-45E3-9F89-560DB2D10735,,
32,Planning Commission,11/16/2017,,6:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=517383&GUID=732F76E7-1077-4911-BE38-F4608701A71F,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=517383&GUID=732F76E7-1077-4911-BE38-F4608701A71F&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=517383&GUID=732F76E7-1077-4911-BE38-F4608701A71F,,
33,Civil Service/Equal Employment Commission Concurrent,11/16/2017,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=524231&GUID=A048A6F9-80E9-4EAF-9AEB-B62B03B6DB15,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=524231&GUID=A048A6F9-80E9-4EAF-9AEB-B62B03B6DB15&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=524231&GUID=A048A6F9-80E9-4EAF-9AEB-B62B03B6DB15,,
34,Mayor's Task Force For Persons With Disabilities,11/15/2017,,3:00 PM,"Stewart Hazelton Room - Cesar Chavez Central Library, 605 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=35418&GUID=E9039430-EAD6-4355-93BE-2801D5D6542A,,https://stockton.legistar.com/View.ashx?M=IC&ID=569942&GUID=79CF88A5-A8DD-4299-AE7D-3EFCA28C1B97,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=569942&GUID=79CF88A5-A8DD-4299-AE7D-3EFCA28C1B97&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=569942&GUID=79CF88A5-A8DD-4299-AE7D-3EFCA28C1B97,,
35,Council Audit Committee,11/13/2017,,4:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=21720&GUID=C323CDF5-4077-4351-BC2C-4A91756C2DC3,,https://stockton.legistar.com/View.ashx?M=IC&ID=566163&GUID=122D6F16-4C87-4B96-8B43-B22386ED7258,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=566163&GUID=122D6F16-4C87-4B96-8B43-B22386ED7258&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=566163&GUID=122D6F16-4C87-4B96-8B43-B22386ED7258,,
36,Council Water Committee,11/9/2017,,4:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22177&GUID=DCAC49D0-9417-48E3-B697-3746F8FFA5F6,,https://stockton.legistar.com/View.ashx?M=IC&ID=529449&GUID=2A7F840F-1C8D-4717-8074-F529816628D8,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=529449&GUID=2A7F840F-1C8D-4717-8074-F529816628D8&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=529449&GUID=2A7F840F-1C8D-4717-8074-F529816628D8,,
37,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,11/7/2017,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 PM :: Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=517404&GUID=42FB29EE-0232-430F-9F6C-67D594567E09,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=517404&GUID=42FB29EE-0232-430F-9F6C-67D594567E09&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=517404&GUID=42FB29EE-0232-430F-9F6C-67D594567E09,,
38,Stockton Arts Commission,11/6/2017,,5:30 PM,"Oak Park Senior Center, 730 E. Fulton Street, Stockton CA",Meeting details,Meeting Agenda Packet,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22183&GUID=B2B39B26-5801-49BA-ACE3-AD5BC8356DC1,,https://stockton.legistar.com/View.ashx?M=IC&ID=572374&GUID=E8B95273-1DC8-4E70-8EA9-DE5D6ACFB875,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=572374&GUID=E8B95273-1DC8-4E70-8EA9-DE5D6ACFB875&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=572374&GUID=E8B95273-1DC8-4E70-8EA9-DE5D6ACFB875,,
39,Water Advisory Group,11/1/2017,,3:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** CANCELLED **",Meeting details,Notice of Cancelled Meeting,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22184&GUID=E615C06F-B727-44EF-BB05-F51BDAFF2002,,https://stockton.legistar.com/View.ashx?M=IC&ID=562676&GUID=E26B7D23-B83E-4334-88C8-EF9BEA57B412,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=562676&GUID=E26B7D23-B83E-4334-88C8-EF9BEA57B412&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=562676&GUID=E26B7D23-B83E-4334-88C8-EF9BEA57B412,,
40,Planning Commission,10/26/2017,,6:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=517382&GUID=814E66EE-CD76-4D10-AD9F-9FC526DC1290,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=517382&GUID=814E66EE-CD76-4D10-AD9F-9FC526DC1290&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=517382&GUID=814E66EE-CD76-4D10-AD9F-9FC526DC1290,,
41,City of Stockton and Stockton Unified School District 3 X 3 Joint Committee,10/26/2017,,12:00 AM,"SUSD Board Room, 701 N. Madison Street, Stockton CA** SPECIAL **",Meeting details,Special Meeting Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=35422&GUID=A5924841-4416-4248-BF72-8915ED916662,,https://stockton.legistar.com/View.ashx?M=IC&ID=571552&GUID=4A23A5BC-2D13-41D1-9903-88C50AB6226C,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=571552&GUID=4A23A5BC-2D13-41D1-9903-88C50AB6226C&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=571552&GUID=4A23A5BC-2D13-41D1-9903-88C50AB6226C,,
42,Measure W Oversight Committee,10/25/2017,,11:00 AM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=33313&GUID=A81494E4-4F9D-4B63-B676-65586023E27A,,https://stockton.legistar.com/View.ashx?M=IC&ID=562562&GUID=B3E429A3-FB65-42C7-B767-4B77BF64A0CA,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=562562&GUID=B3E429A3-FB65-42C7-B767-4B77BF64A0CA&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=562562&GUID=B3E429A3-FB65-42C7-B767-4B77BF64A0CA,,
43,Parks and Recreation Commission,10/23/2017,,5:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Meeting Agenda Packet,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=23044&GUID=6C64FE09-2DD0-4B03-97BE-9C63532B420F,,https://stockton.legistar.com/View.ashx?M=IC&ID=570770&GUID=23ADEF8B-3A37-4E3A-A0AD-DF0F3A5D03DE,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=570770&GUID=23ADEF8B-3A37-4E3A-A0AD-DF0F3A5D03DE&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=570770&GUID=23ADEF8B-3A37-4E3A-A0AD-DF0F3A5D03DE,,
44,Council Legislation/Environmental Committee,10/23/2017,,4:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22176&GUID=81209189-BB5D-4ACD-85A2-6A62307EA113,,https://stockton.legistar.com/View.ashx?M=IC&ID=562976&GUID=123386FE-C8E5-4953-B72A-BFADE91F08FA,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=562976&GUID=123386FE-C8E5-4953-B72A-BFADE91F08FA&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=562976&GUID=123386FE-C8E5-4953-B72A-BFADE91F08FA,,
45,Civil Service/Equal Employment Commission Concurrent,10/19/2017,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=524230&GUID=5334D127-A731-4755-9EEB-F445D3374EA3,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=524230&GUID=5334D127-A731-4755-9EEB-F445D3374EA3&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=524230&GUID=5334D127-A731-4755-9EEB-F445D3374EA3,,
46,Council Audit Committee,10/18/2017,,4:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=21720&GUID=C323CDF5-4077-4351-BC2C-4A91756C2DC3,,https://stockton.legistar.com/View.ashx?M=IC&ID=570021&GUID=CFF1F94C-041D-42C9-89AD-AB0A23272FD2,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=570021&GUID=CFF1F94C-041D-42C9-89AD-AB0A23272FD2&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=570021&GUID=CFF1F94C-041D-42C9-89AD-AB0A23272FD2,,
47,Mayor's Task Force For Persons With Disabilities,10/18/2017,,3:00 PM,"North Hall - Stockton Memorial Civic Auditorium, 525 N. Center Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=35418&GUID=E9039430-EAD6-4355-93BE-2801D5D6542A,,https://stockton.legistar.com/View.ashx?M=IC&ID=568889&GUID=222415DB-3152-4C06-AEEB-8287C2160F4D,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=568889&GUID=222415DB-3152-4C06-AEEB-8287C2160F4D&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=568889&GUID=222415DB-3152-4C06-AEEB-8287C2160F4D,,
48,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,10/17/2017,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 PM :: Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=517403&GUID=28F302D3-4F88-4A21-A1AB-5FC4022DE386,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=517403&GUID=28F302D3-4F88-4A21-A1AB-5FC4022DE386&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=517403&GUID=28F302D3-4F88-4A21-A1AB-5FC4022DE386,,
49,Planning Commission,10/12/2017,,6:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=517381&GUID=D47E738C-1983-470A-879A-43F43E9B88D5,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=517381&GUID=D47E738C-1983-470A-879A-43F43E9B88D5&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=517381&GUID=D47E738C-1983-470A-879A-43F43E9B88D5,,
50,Council Water Committee,10/12/2017,,4:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Meeting Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22177&GUID=DCAC49D0-9417-48E3-B697-3746F8FFA5F6,,https://stockton.legistar.com/View.ashx?M=IC&ID=529448&GUID=412C6729-D8CE-4123-BE63-1092051F2690,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=529448&GUID=412C6729-D8CE-4123-BE63-1092051F2690&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=529448&GUID=412C6729-D8CE-4123-BE63-1092051F2690,,
51,Development Oversight Commission,10/5/2017,,8:30 AM,"Jack Silva Conference Room - Permit Center, 345 N. El Dorado Street, Stockton CA",Meeting details,Agenda Meeting Packet,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22181&GUID=C8207DAF-C348-4D5E-81BF-43A9A69B95D9,,https://stockton.legistar.com/View.ashx?M=IC&ID=566345&GUID=4D9343A3-4FDB-4D93-9EF3-3CFAD73ACA82,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=566345&GUID=4D9343A3-4FDB-4D93-9EF3-3CFAD73ACA82&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=566345&GUID=4D9343A3-4FDB-4D93-9EF3-3CFAD73ACA82,,
52,Water Advisory Group,10/4/2017,,3:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22184&GUID=E615C06F-B727-44EF-BB05-F51BDAFF2002,,https://stockton.legistar.com/View.ashx?M=IC&ID=562672&GUID=00C1CCF6-01E5-4472-AA5D-11DECC4D3229,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=562672&GUID=00C1CCF6-01E5-4472-AA5D-11DECC4D3229&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=562672&GUID=00C1CCF6-01E5-4472-AA5D-11DECC4D3229,,
53,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,10/3/2017,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 PM :: Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=517402&GUID=1294A9BB-9011-4391-B800-580E2C68A4E7,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=517402&GUID=1294A9BB-9011-4391-B800-580E2C68A4E7&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=517402&GUID=1294A9BB-9011-4391-B800-580E2C68A4E7,,
54,Stockton Arts Commission,10/2/2017,,5:30 PM,"Oak Park Senior Center, 730 E. Fulton Street, Stockton CA",Meeting details,Meeting Agenda Packet,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22183&GUID=B2B39B26-5801-49BA-ACE3-AD5BC8356DC1,,https://stockton.legistar.com/View.ashx?M=IC&ID=565748&GUID=E1142A37-8312-436C-ACB9-41C5685ED9BD,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=565748&GUID=E1142A37-8312-436C-ACB9-41C5685ED9BD&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=565748&GUID=E1142A37-8312-436C-ACB9-41C5685ED9BD,,
55,Civil Service/Equal Employment Commission Concurrent,9/21/2017,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=523569&GUID=79E29EAE-91F1-44CA-8EB1-23D90B95E46F,,,,https://stockton.legistar.com/View.ashx?M=A&ID=523569&GUID=79E29EAE-91F1-44CA-8EB1-23D90B95E46F,,
56,Water Advisory Group,9/20/2017,,3:30 PM,"Regional Wastewater Control Facility, 2500 Navy Drive, Stockton, CA** SPECIAL **",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22184&GUID=E615C06F-B727-44EF-BB05-F51BDAFF2002,,https://stockton.legistar.com/View.ashx?M=IC&ID=564258&GUID=DF69084D-460A-428C-B1B3-F7D7A71B988E,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=564258&GUID=DF69084D-460A-428C-B1B3-F7D7A71B988E&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=564258&GUID=DF69084D-460A-428C-B1B3-F7D7A71B988E,,
57,Measure A Citizens' Advisory Committee,9/20/2017,,9:00 AM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=33312&GUID=4582E7C8-14DE-4360-BB88-1B7F600FDFEE,,https://stockton.legistar.com/View.ashx?M=IC&ID=551261&GUID=5DD05A73-1043-4D84-88F0-9F8E455C3BDA,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=551261&GUID=5DD05A73-1043-4D84-88F0-9F8E455C3BDA&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=551261&GUID=5DD05A73-1043-4D84-88F0-9F8E455C3BDA,,
58,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,9/19/2017,,4:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 4:00 PM :: Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=517401&GUID=97E7BDD0-5ACA-415A-8CEA-4310D413BD7C,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=517401&GUID=97E7BDD0-5ACA-415A-8CEA-4310D413BD7C&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=517401&GUID=97E7BDD0-5ACA-415A-8CEA-4310D413BD7C,,
59,Water Advisory Group,9/19/2017,,3:30 PM,"Water Treatment Facility located at 11373 N. Lower Sacramento Road, Lodi, CA** SPECIAL **",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22184&GUID=E615C06F-B727-44EF-BB05-F51BDAFF2002,,https://stockton.legistar.com/View.ashx?M=IC&ID=564259&GUID=8CF7AE7F-D7D7-4045-BC3C-6687E0AC5D3B,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=564259&GUID=8CF7AE7F-D7D7-4045-BC3C-6687E0AC5D3B&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=564259&GUID=8CF7AE7F-D7D7-4045-BC3C-6687E0AC5D3B,,
60,Planning Commission,9/14/2017,,6:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22178&GUID=3798BB13-BAB3-44E6-BC29-0345411F84DC,,https://stockton.legistar.com/View.ashx?M=IC&ID=517377&GUID=BE32F268-44ED-4897-AD7B-59125D4C6286,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=517377&GUID=BE32F268-44ED-4897-AD7B-59125D4C6286&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=517377&GUID=BE32F268-44ED-4897-AD7B-59125D4C6286,,
61,Stockton Arts Commission,9/11/2017,,5:30 PM,"Oak Park Senior Center, 730 E. Fulton Street, Stockton CA",Meeting details,Meeting Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22183&GUID=B2B39B26-5801-49BA-ACE3-AD5BC8356DC1,,https://stockton.legistar.com/View.ashx?M=IC&ID=563517&GUID=095DBB43-9173-462D-86A7-A536E9693C07,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=563517&GUID=095DBB43-9173-462D-86A7-A536E9693C07&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=563517&GUID=095DBB43-9173-462D-86A7-A536E9693C07,,
62,Water Advisory Group,9/6/2017,,3:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA** SPECIAL **",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22184&GUID=E615C06F-B727-44EF-BB05-F51BDAFF2002,,https://stockton.legistar.com/View.ashx?M=IC&ID=561785&GUID=7943E375-60EE-4CFF-8F31-8F9C0A4751AD,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=561785&GUID=7943E375-60EE-4CFF-8F31-8F9C0A4751AD&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=561785&GUID=7943E375-60EE-4CFF-8F31-8F9C0A4751AD,,
63,Council Legislation/Environmental Committee,8/30/2017,,4:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22176&GUID=81209189-BB5D-4ACD-85A2-6A62307EA113,,https://stockton.legistar.com/View.ashx?M=IC&ID=561378&GUID=E47F15E0-0357-46C2-8CD9-37F23E0A50F8,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=561378&GUID=E47F15E0-0357-46C2-8CD9-37F23E0A50F8&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=561378&GUID=E47F15E0-0357-46C2-8CD9-37F23E0A50F8,,
64,Measure W Oversight Committee,8/30/2017,,11:00 AM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=33313&GUID=A81494E4-4F9D-4B63-B676-65586023E27A,,https://stockton.legistar.com/View.ashx?M=IC&ID=558957&GUID=BD23459C-5CCA-4C59-918B-7CC7DCFC51BB,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=558957&GUID=BD23459C-5CCA-4C59-918B-7CC7DCFC51BB&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=558957&GUID=BD23459C-5CCA-4C59-918B-7CC7DCFC51BB,,
65,Parks and Recreation Commission,8/28/2017,,5:30 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Meeting Agenda Packet,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=23044&GUID=6C64FE09-2DD0-4B03-97BE-9C63532B420F,,https://stockton.legistar.com/View.ashx?M=IC&ID=562382&GUID=227A948E-51A3-49EB-80F9-A45493E2728E,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=562382&GUID=227A948E-51A3-49EB-80F9-A45493E2728E&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=562382&GUID=227A948E-51A3-49EB-80F9-A45493E2728E,,
66,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,8/22/2017,,3:00 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 3:00 PM :: Regular Session 5:30 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=20742&GUID=D8BDACAC-407F-44E9-9768-9B33C389D164,,https://stockton.legistar.com/View.ashx?M=IC&ID=517400&GUID=141D5346-0791-42B1-A7A1-A5DB10604380,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=517400&GUID=141D5346-0791-42B1-A7A1-A5DB10604380&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=517400&GUID=141D5346-0791-42B1-A7A1-A5DB10604380,,
67,City Council Special,8/21/2017,,5:30 PM,"Council Chamber, City Hall, 425 N. El Dorado Street, Stockton CAClosed Session 5:30 PM :: Special Session 6:00 PM",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22117&GUID=E430BF1E-C53B-4888-997A-77674CDD997B,,https://stockton.legistar.com/View.ashx?M=IC&ID=561379&GUID=F037C8B0-3F75-494F-BFAE-50E1D7F50089,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=561379&GUID=F037C8B0-3F75-494F-BFAE-50E1D7F50089&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=561379&GUID=F037C8B0-3F75-494F-BFAE-50E1D7F50089,,
68,Civil Service/Equal Employment Commission Concurrent,8/17/2017,,3:00 PM,"Council Chamber - City Hall, 425 N. El Dorado Street, Stockton CA",Meeting details,Agenda,Not available,Not available,https://stockton.legistar.com/DepartmentDetail.aspx?ID=22179&GUID=EFA0F03E-6C5C-481F-B556-EC259E22A8EE,,https://stockton.legistar.com/View.ashx?M=IC&ID=523509&GUID=B6ECF426-3D9C-430F-8B50-C51DD1D77AB5,,,https://stockton.legistar.com/MeetingDetail.aspx?ID=523509&GUID=B6ECF426-3D9C-430F-8B50-C51DD1D77AB5&Options=info&Search=,https://stockton.legistar.com/View.ashx?M=A&ID=523509&GUID=B6ECF426-3D9C-430F-8B50-C51DD1D77AB5,,
