,Name Text,Meeting Date Text, Text,Meeting Time Text,Meeting Location Text,Meeting Details Text,Agenda Text,Minutes Text,Video Text,Name URL,Meeting Date URL, URL,Meeting Time URL,Meeting Location URL,Meeting Details URL,Agenda URL,Minutes URL,Video URL
45,Planning Commission,10/10/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=556388&GUID=DC52D5D8-D954-49AA-BB01-66E6E1B9CA53,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=556388&GUID=DC52D5D8-D954-49AA-BB01-66E6E1B9CA53&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=556388&GUID=DC52D5D8-D954-49AA-BB01-66E6E1B9CA53,,
46,Beautification Commission,10/5/2017,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=566388&GUID=A8BA612C-EF36-485B-A751-854F5EA98A88,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=566388&GUID=A8BA612C-EF36-485B-A751-854F5EA98A88&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=566388&GUID=A8BA612C-EF36-485B-A751-854F5EA98A88,,
47,City Council,10/4/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=566538&GUID=E466DA4B-6130-42CF-AE17-FF4EC06F7F07,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=566538&GUID=E466DA4B-6130-42CF-AE17-FF4EC06F7F07&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=566538&GUID=E466DA4B-6130-42CF-AE17-FF4EC06F7F07,,
48,City Council,10/2/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=557570&GUID=A1602511-BED7-4FD9-9EF6-8F0C78357655,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=557570&GUID=A1602511-BED7-4FD9-9EF6-8F0C78357655&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=557570&GUID=A1602511-BED7-4FD9-9EF6-8F0C78357655,,
49,Planning Commission,9/25/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=556384&GUID=8975FDC1-C912-4102-B69C-67824D4B66D6,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=556384&GUID=8975FDC1-C912-4102-B69C-67824D4B66D6&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=556384&GUID=8975FDC1-C912-4102-B69C-67824D4B66D6,,
50,Parks & Recreation Commission,9/21/2017,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=561727&GUID=7AF4F6F7-F6D1-4DB1-AB71-3F390908CE84,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=561727&GUID=7AF4F6F7-F6D1-4DB1-AB71-3F390908CE84&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=561727&GUID=7AF4F6F7-F6D1-4DB1-AB71-3F390908CE84,,
51,City Council,9/20/2017,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=565129&GUID=9DBF700C-3D92-4016-8DD7-DA4A7047BB1D,,,,,,
52,Library Board of Trustees,9/19/2017,,5:30 PM,Library Conference Room,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=564719&GUID=30C30617-BB37-42A5-8DDE-5CBC5FAEE803,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=564719&GUID=30C30617-BB37-42A5-8DDE-5CBC5FAEE803&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=564719&GUID=30C30617-BB37-42A5-8DDE-5CBC5FAEE803,,
53,City Council,9/18/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=557566&GUID=271F80A1-243D-4887-99E1-4CC55F2A3371,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=557566&GUID=271F80A1-243D-4887-99E1-4CC55F2A3371&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=557566&GUID=271F80A1-243D-4887-99E1-4CC55F2A3371,,
54,Traffic Safety and Parking Commission,9/14/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=563188&GUID=48E4F7FB-CE04-4018-8E21-1CF751CF87F8,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=563188&GUID=48E4F7FB-CE04-4018-8E21-1CF751CF87F8&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=563188&GUID=48E4F7FB-CE04-4018-8E21-1CF751CF87F8,,
55,City Council,9/14/2017,,1:00 PM,"Lane Room, Library, 480 Primrose RoadCity Council Candidate Briefing",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=563606&GUID=F8E9291B-B642-4A79-A925-CFB979E78AD3,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=563606&GUID=F8E9291B-B642-4A79-A925-CFB979E78AD3&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=563606&GUID=F8E9291B-B642-4A79-A925-CFB979E78AD3,,
56,Planning Commission,9/11/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=556383&GUID=1E73B054-059E-469C-AE37-A4B52F75B12A,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=556383&GUID=1E73B054-059E-469C-AE37-A4B52F75B12A&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=556383&GUID=1E73B054-059E-469C-AE37-A4B52F75B12A,,
57,Beautification Commission,9/7/2017,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=558960&GUID=7E590F0F-0AB4-4A58-9F65-17ED8DA3F489,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=558960&GUID=7E590F0F-0AB4-4A58-9F65-17ED8DA3F489&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=558960&GUID=7E590F0F-0AB4-4A58-9F65-17ED8DA3F489,,
58,City Council,9/5/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=557565&GUID=53BFCCB1-B97A-420F-9875-8DBC920B0B9A,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=557565&GUID=53BFCCB1-B97A-420F-9875-8DBC920B0B9A&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=557565&GUID=53BFCCB1-B97A-420F-9875-8DBC920B0B9A,,
59,City Council,8/31/2017,,6:30 PM,Conference Room A,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=562617&GUID=15A95B8B-9D83-4EE2-AF48-3F1F0F76C01F,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=562617&GUID=15A95B8B-9D83-4EE2-AF48-3F1F0F76C01F&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=562617&GUID=15A95B8B-9D83-4EE2-AF48-3F1F0F76C01F,,
60,Planning Commission,8/28/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=556382&GUID=D56DDB83-B634-432B-A7B7-4EF48558330C,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=556382&GUID=D56DDB83-B634-432B-A7B7-4EF48558330C&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=556382&GUID=D56DDB83-B634-432B-A7B7-4EF48558330C,,
61,City Council,8/21/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=555502&GUID=AD7A8DCB-6DFC-4374-A22F-6C21091E1FA0,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=555502&GUID=AD7A8DCB-6DFC-4374-A22F-6C21091E1FA0&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=555502&GUID=AD7A8DCB-6DFC-4374-A22F-6C21091E1FA0,,
62,Parks & Recreation Commission,8/17/2017,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=560126&GUID=93E7FE5F-26DF-4A00-BD14-F04581406067,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=560126&GUID=93E7FE5F-26DF-4A00-BD14-F04581406067&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=560126&GUID=93E7FE5F-26DF-4A00-BD14-F04581406067,,
63,City Council,8/17/2017,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=561726&GUID=A35E5EA5-78E9-4C6E-9A1F-11E9BB62051F,,,,,,
64,Library Board of Trustees,8/15/2017,,5:30 PM,Library Conference RoomMeeting Cancelled,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=559612&GUID=E20315EE-94DB-4224-8B01-43E6EAD51368,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=559612&GUID=E20315EE-94DB-4224-8B01-43E6EAD51368&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=559612&GUID=E20315EE-94DB-4224-8B01-43E6EAD51368,,
65,Planning Commission,8/14/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=556381&GUID=D3BF4797-FB77-4D66-B5AD-904AB0392B82,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=556381&GUID=D3BF4797-FB77-4D66-B5AD-904AB0392B82&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=556381&GUID=D3BF4797-FB77-4D66-B5AD-904AB0392B82,,
66,Traffic Safety and Parking Commission,8/10/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=559677&GUID=70C53EC6-B8A6-40CA-ABCC-39C9943920C4,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=559677&GUID=70C53EC6-B8A6-40CA-ABCC-39C9943920C4&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=559677&GUID=70C53EC6-B8A6-40CA-ABCC-39C9943920C4,,
67,City Council,8/7/2017,,7:00 PM,Council ChambersMeeting Canceled,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=557548&GUID=EB39E596-4680-4028-A769-3B1B5AA9B492,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=557548&GUID=EB39E596-4680-4028-A769-3B1B5AA9B492&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=557548&GUID=EB39E596-4680-4028-A769-3B1B5AA9B492,,
68,Beautification Commission,8/3/2017,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=558959&GUID=F71AE81A-9CF1-431E-B935-8487356254D2,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=558959&GUID=F71AE81A-9CF1-431E-B935-8487356254D2&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=558959&GUID=F71AE81A-9CF1-431E-B935-8487356254D2,,
69,Planning Commission,7/24/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=543967&GUID=896C9554-0C0E-48EC-AFC1-C17BEB1CBE82,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=543967&GUID=896C9554-0C0E-48EC-AFC1-C17BEB1CBE82&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=543967&GUID=896C9554-0C0E-48EC-AFC1-C17BEB1CBE82,,
70,Parks & Recreation Commission,7/20/2017,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=553103&GUID=60E24B7C-0BB0-4779-B3C0-E12385FED8FF,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=553103&GUID=60E24B7C-0BB0-4779-B3C0-E12385FED8FF&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=553103&GUID=60E24B7C-0BB0-4779-B3C0-E12385FED8FF,,
71,Library Board of Trustees,7/18/2017,,5:30 PM,Library Conference Room,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=557494&GUID=56485C67-1B90-4873-B43F-F73C967A066B,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=557494&GUID=56485C67-1B90-4873-B43F-F73C967A066B&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=557494&GUID=56485C67-1B90-4873-B43F-F73C967A066B,,
72,City Council,7/17/2017,,7:00 PM,Council ChambersMeeting Canceled,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=557329&GUID=644BCF4F-F763-49E3-8665-A43040F90095,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=557329&GUID=644BCF4F-F763-49E3-8665-A43040F90095&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=557329&GUID=644BCF4F-F763-49E3-8665-A43040F90095,,
73,Traffic Safety and Parking Commission,7/13/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=556848&GUID=0B2159B8-576D-4704-9B64-9B49B3742B38,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=556848&GUID=0B2159B8-576D-4704-9B64-9B49B3742B38&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=556848&GUID=0B2159B8-576D-4704-9B64-9B49B3742B38,,
74,Planning Commission,7/10/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=543969&GUID=59A0F495-DE50-48B3-A557-BE27846A14CC,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=543969&GUID=59A0F495-DE50-48B3-A557-BE27846A14CC&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=543969&GUID=59A0F495-DE50-48B3-A557-BE27846A14CC,,
75,Beautification Commission,7/6/2017,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=555826&GUID=D4FE9959-B697-4396-96B1-2FCD23C39E6F,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=555826&GUID=D4FE9959-B697-4396-96B1-2FCD23C39E6F&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=555826&GUID=D4FE9959-B697-4396-96B1-2FCD23C39E6F,,
76,City Council,7/5/2017,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=556390&GUID=B4317E63-8EAA-4D78-A936-43E224D0327E,,,,,,
77,City Council,7/5/2017,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=556403&GUID=2E5ED991-5E67-46B3-A1D6-A12FA2285509,,,,,,
78,City Council,7/3/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=549641&GUID=2212A65A-B711-40DA-B006-8E38D76E7FB0,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=549641&GUID=2212A65A-B711-40DA-B006-8E38D76E7FB0&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=549641&GUID=2212A65A-B711-40DA-B006-8E38D76E7FB0,,
79,Planning Commission,6/26/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=543965&GUID=2FAA2792-8BB5-42AC-BBCE-F2D9A1623BCA,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=543965&GUID=2FAA2792-8BB5-42AC-BBCE-F2D9A1623BCA&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=543965&GUID=2FAA2792-8BB5-42AC-BBCE-F2D9A1623BCA,,
80,Library Board of Trustees,6/20/2017,,5:30 PM,Library Conference Room,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33393&GUID=C5438CE0-E7BD-43D9-9B45-D319A614CBB7,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=554604&GUID=6FBF1D91-5676-4DA4-A101-2E9C5AD7936F,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=554604&GUID=6FBF1D91-5676-4DA4-A101-2E9C5AD7936F&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=554604&GUID=6FBF1D91-5676-4DA4-A101-2E9C5AD7936F,,
81,City Council,6/19/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=549640&GUID=8EEE65B4-EA92-4D62-B4C9-DD48BEBF8472,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=549640&GUID=8EEE65B4-EA92-4D62-B4C9-DD48BEBF8472&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=549640&GUID=8EEE65B4-EA92-4D62-B4C9-DD48BEBF8472,,
82,Parks & Recreation Commission,6/15/2017,,7:00 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33940&GUID=F11D9A43-A7AF-442E-A938-12473211F0BB,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=527379&GUID=75F1F02F-3F7C-426E-B142-7094CD033C46,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=527379&GUID=75F1F02F-3F7C-426E-B142-7094CD033C46&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=527379&GUID=75F1F02F-3F7C-426E-B142-7094CD033C46,,
83,City Council,6/14/2017,,6:30 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=553189&GUID=41177D18-A115-43E9-B796-5E31D5F17E4A,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=553189&GUID=41177D18-A115-43E9-B796-5E31D5F17E4A&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=553189&GUID=41177D18-A115-43E9-B796-5E31D5F17E4A,,
84,Planning Commission,6/12/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25809&GUID=061CE0CE-879F-4903-87D4-FBB8821B1251,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=543960&GUID=989918E5-49CB-48C9-B5E3-ABE178CFA8BD,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=543960&GUID=989918E5-49CB-48C9-B5E3-ABE178CFA8BD&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=543960&GUID=989918E5-49CB-48C9-B5E3-ABE178CFA8BD,,
85,City Council,6/12/2017,,7:00 PM,Council Chambers,Meeting details,Not available,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=553102&GUID=5FAA18A8-0714-4678-8B0A-8162AA543875,,,,,,
86,Traffic Safety and Parking Commission,6/8/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25801&GUID=FAA85BB1-EA00-470F-A86F-B0647CF14D7E,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=542713&GUID=E2650A68-130E-47E1-9DF9-BB682AD07F43,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=542713&GUID=E2650A68-130E-47E1-9DF9-BB682AD07F43&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=542713&GUID=E2650A68-130E-47E1-9DF9-BB682AD07F43,,
87,City Council,6/7/2017,,5:30 PM,Conference Room A,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=551196&GUID=3983FD88-D220-409B-9A40-C6D692D8F3B4,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=551196&GUID=3983FD88-D220-409B-9A40-C6D692D8F3B4&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=551196&GUID=3983FD88-D220-409B-9A40-C6D692D8F3B4,,
88,City Council,6/5/2017,,7:00 PM,Council Chambers,Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=25800&GUID=49A65B48-716C-4766-B973-6F7546F8B699,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=532921&GUID=C506E226-E1E1-4D57-8604-BE7B1A7D808A,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=532921&GUID=C506E226-E1E1-4D57-8604-BE7B1A7D808A&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=532921&GUID=C506E226-E1E1-4D57-8604-BE7B1A7D808A,,
89,Beautification Commission,6/1/2017,,6:30 PM,"Burlingame Recreation Center
850 Burlingame Avenue",Meeting details,Agenda,Not available,Not available,https://burlingameca.legistar.com/DepartmentDetail.aspx?ID=33876&GUID=8EFCFD08-61C7-4F55-8787-BE98B708F0C8,,https://burlingameca.legistar.com/View.ashx?M=IC&ID=547398&GUID=65167374-55B9-486D-9688-720E6B0EAF40,,,https://burlingameca.legistar.com/MeetingDetail.aspx?ID=547398&GUID=65167374-55B9-486D-9688-720E6B0EAF40&Options=info&Search=,https://burlingameca.legistar.com/View.ashx?M=A&ID=547398&GUID=65167374-55B9-486D-9688-720E6B0EAF40,,
