,city,date,committee,doc_format,url,doc_type
76,Stockton,2019-06-03,Stockton Arts Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=704526&GUID=C1B4834A-42D0-4282-BFF0-8C14525981CA,Agenda
77,Stockton,2019-06-03,Council Audit Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=692317&GUID=DADAE000-4516-483E-A347-A2F0F79368A1,Agenda
78,Stockton,2019-05-31,City Council Special,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=690405&GUID=9CB778E8-53E1-4887-AD4C-A6C399824BE3,Agenda
79,Stockton,2019-05-30,City Council Special,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=693845&GUID=5BD10026-AFB5-4A69-94E0-85598072987D,Agenda
80,Stockton,2019-05-30,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=689971&GUID=EE3AC509-76D5-41BE-BAC8-A8D0F02FABE4,Agenda
81,Stockton,2019-05-28,Strong Communities Advisory Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=682311&GUID=54B0F210-CA6A-44A9-B1FB-4163B8B45D4F,Agenda
82,Stockton,2019-05-28,Mayor's Task Force on Affordable and Workforce Housing,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=693921&GUID=DF6D86FE-1905-44D1-994F-61DF0B0BCEEE,Agenda
83,Stockton,2019-05-27,Parks and Recreation Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=691425&GUID=15DD7A7E-494F-4625-A299-3A6DDF541BB3,Agenda
84,Stockton,2019-05-23,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=653525&GUID=826ED898-7CCE-49A8-A5AD-33082B39E462,Agenda
85,Stockton,2019-05-22,Measure W Oversight Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=680971&GUID=0C12BE73-0229-4518-A22E-EC9F8295753B,Agenda
86,Stockton,2019-05-21,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=649173&GUID=0F56B1D8-9182-4344-A028-C4E09DE108AC,Agenda
87,Stockton,2019-05-16,Civil Service/Equal Employment Commission Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=682071&GUID=5F79420A-A25D-4526-8484-719EDACF56AD,Agenda
88,Stockton,2019-05-15,Mayor's Task Force For Persons With Disabilities,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=644316&GUID=04C80D14-6C0D-41EB-A879-28B5A57CD32A,Agenda
89,Stockton,2019-05-14,Council Legislation/Environmental Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=691302&GUID=3939DD3F-ECB8-4096-B54E-4C4547B9154B,Agenda
90,Stockton,2019-05-09,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=653524&GUID=AF054A62-81D7-46CD-B1CB-AD851EA8F5FE,Agenda
91,Stockton,2019-05-09,Council Water Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=692380&GUID=BCF5B42C-BF71-45B3-8043-1009427D7B06,Agenda
92,Stockton,2019-05-07,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=649163&GUID=54ECDAE6-8B24-4A95-8F15-35F0F7359873,Agenda
93,Stockton,2019-05-06,Stockton Arts Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=691420&GUID=58F51A82-6E60-4853-8CA6-7B6E247116A4,Agenda
94,Stockton,2019-05-03,Stockton Center Site Authority,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=691363&GUID=0F7C6FBD-C0F0-4ED5-BE38-E6D136B51434,Agenda
95,Stockton,2019-05-01,Cultural Heritage Board,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=651678&GUID=C6950E3E-17AB-414D-8B53-77622D9A4C3B,Agenda
96,Stockton,2019-05-01,Water Advisory Group,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=690199&GUID=626B7EE6-1102-46F8-9B3D-2467910F911B,Agenda
97,Stockton,2019-04-30,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=677334&GUID=233FA3F4-4580-43B9-97D5-C06B7C89EA88,Agenda
98,Stockton,2019-04-29,Council Audit Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=679092&GUID=09C2DBAF-7B85-42B4-82D2-E6398D762B29,Agenda
99,Stockton,2019-04-25,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=653522&GUID=685E8048-CB2C-4D80-A183-06FDAF41B00F,Agenda
100,Stockton,2019-04-24,Mayor's Task Force on Affordable and Workforce Housing,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=689965&GUID=8AB9BDA6-54D9-489E-8F71-DE0DEEAF1022,Agenda
101,Stockton,2019-04-22,Parks and Recreation Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=689655&GUID=DBE8BC29-6F2E-4568-9B9E-CA0C9DF757AC,Agenda
102,Stockton,2019-04-22,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=687948&GUID=85F354EE-300F-480A-AC3F-3DBC2C0056DC,Agenda
103,Stockton,2019-04-18,Civil Service/Equal Employment Commission Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=682070&GUID=D2D72875-2BA8-45BD-B93E-7193F0FEE8C0,Agenda
104,Stockton,2019-04-18,Civil Service Commission Special,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=688210&GUID=48E864B0-F407-4655-9753-7E78B31D1E13,Agenda
105,Stockton,2019-04-17,Mayor's Task Force For Persons With Disabilities,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=644315&GUID=FE872A0F-4D52-4D65-AC49-1DB0A1387044,Agenda
106,Stockton,2019-04-16,City Council/Successor Agency to the Redevelopment Agency/Public Financing Authority/Parking Authority Concurrent,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=649162&GUID=5E8A1C80-E4A9-4EEA-8BD0-DF4126E7283C,Agenda
107,Stockton,2019-04-11,Planning Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=652995&GUID=0435A889-277E-469A-A20A-3C02347DA3B9,Agenda
108,Stockton,2019-04-11,Council Water Committee,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=688188&GUID=301F07C9-AC65-427E-979E-D3864D7AEFB8,Agenda
109,Stockton,2019-04-04,Development Oversight Commission,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=673016&GUID=0598A78F-8947-48B5-901B-AE2B6BD5A7D8,Agenda
110,Stockton,2019-04-03,Cultural Heritage Board,pdf,https://stockton.legistar.com/View.ashx?M=A&ID=651677&GUID=22C67AE2-9C63-4C58-9121-3B2F81BA75FA,Agenda
