,city,date,committee,doc_format,url,doc_type
732,Mountain View,2015-07-07,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=415405&GUID=1EAC276F-1A07-4A99-9E3E-E940BAB16A74,Agenda
733,Mountain View,2015-07-02,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=437929&GUID=E92713E1-F37C-4796-B5EE-76935E4CF7C2,Minutes
734,Mountain View,2015-07-02,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=401360&GUID=B3D785D2-39A5-4B62-9C95-5573F3F64CAD,Agenda
735,Mountain View,2015-07-02,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=401360&GUID=B3D785D2-39A5-4B62-9C95-5573F3F64CAD,Minutes
736,Mountain View,2015-06-23,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=437710&GUID=F8CDED8A-FB74-4220-B07E-26604AC23B01,Minutes
737,Mountain View,2015-06-23,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381734&GUID=C80101CD-E4A4-4009-AF21-0FC95006F46F,Agenda
738,Mountain View,2015-06-23,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381734&GUID=C80101CD-E4A4-4009-AF21-0FC95006F46F,Minutes
739,Mountain View,2015-06-17,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=410665&GUID=6882F15B-C381-4E67-B4EA-559A41AFE1B3,Agenda
740,Mountain View,2015-06-17,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=410665&GUID=6882F15B-C381-4E67-B4EA-559A41AFE1B3,Minutes
741,Mountain View,2015-06-16,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=437669&GUID=B1BED362-F144-4678-BC39-8AD1B4C21544,Minutes
742,Mountain View,2015-06-16,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381700&GUID=3831DC3A-058B-4F87-9ECA-0E4731125DA6,Agenda
743,Mountain View,2015-06-16,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381700&GUID=3831DC3A-058B-4F87-9ECA-0E4731125DA6,Minutes
744,Mountain View,2015-06-09,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=409104&GUID=88C25F34-CAC8-4CAB-892F-6B462E1BDADB,Minutes
745,Mountain View,2015-06-09,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=381566&GUID=31FC3386-7BA5-44E5-BA39-9D32CEDD8F5A,Agenda
746,Mountain View,2015-06-09,City Council,pdf,https://mountainview.legistar.com/View.ashx?M=M&ID=381566&GUID=31FC3386-7BA5-44E5-BA39-9D32CEDD8F5A,Minutes
747,Mountain View,2015-06-03,Environmental Planning Commission,pdf,https://mountainview.legistar.com/View.ashx?M=A&ID=401276&GUID=7A9A6C02-4E33-4CB8-9FE6-0474280FD7D4,Agenda
