,city,date,committee,doc_format,url,doc_type
495,Hayward,2018-04-17,City Council,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=598433&GUID=9551FCC7-E100-44CB-80AD-2A2C31E2A415,Minutes
496,Hayward,2018-04-17,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=601998&GUID=D0C52817-B966-466C-9275-E3E007EE31DD,Agenda
497,Hayward,2018-04-16,Library Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=591147&GUID=B789F5C3-0EF1-45ED-8E30-130C400BDA1F,Agenda
498,Hayward,2018-04-16,Hayward Youth Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=602228&GUID=8F2617A3-9B99-46D9-90C1-6584F26F31AB,Agenda
499,Hayward,2018-04-12,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593283&GUID=CAFB321A-6931-4425-B127-EA84F80C4938,Agenda
500,Hayward,2018-04-12,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=593283&GUID=CAFB321A-6931-4425-B127-EA84F80C4938,Minutes
501,Hayward,2018-04-12,Council Airport Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=601576&GUID=90775E20-D9BA-44C3-9FFF-F18F5BD169C8,Agenda
502,Hayward,2018-04-12,Council Airport Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=601576&GUID=90775E20-D9BA-44C3-9FFF-F18F5BD169C8,Minutes
503,Hayward,2018-04-12,Hayward Area Shoreline Planning Agency,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=601840&GUID=702D3486-CAC9-4B42-8086-FCEDFA5104D2,Agenda
504,Hayward,2018-04-12,Hayward Area Shoreline Planning Agency,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=601840&GUID=702D3486-CAC9-4B42-8086-FCEDFA5104D2,Minutes
505,Hayward,2018-04-04,Downtown Business Improvement Area Advisory Board,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=588570&GUID=6780E19A-0DCB-462C-83CB-EE92BD85A1EE,Agenda
506,Hayward,2018-04-03,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=598432&GUID=116307CF-C365-4749-B2E3-7E93C4ABB514,Agenda
507,Hayward,2018-04-03,City Council,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=598432&GUID=116307CF-C365-4749-B2E3-7E93C4ABB514,Minutes
508,Hayward,2018-04-02,Council Economic Development Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=588571&GUID=3BF4FB0F-70F8-41E9-880F-B00F20982D2D,Agenda
509,Hayward,2018-04-02,Council Economic Development Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=588571&GUID=3BF4FB0F-70F8-41E9-880F-B00F20982D2D,Minutes
510,Hayward,2018-04-02,Hayward Youth Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=600821&GUID=03E70E26-0D22-4969-8FB4-7A20A66E78BF,Agenda
511,Hayward,2018-03-27,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=596032&GUID=02F832EC-5081-4379-9187-387F4BD90465,Agenda
512,Hayward,2018-03-27,City Council,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=596032&GUID=02F832EC-5081-4379-9187-387F4BD90465,Minutes
513,Hayward,2018-03-27,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=599455&GUID=7697162C-5E81-4C63-9E95-2FC5673A2A56,Agenda
514,Hayward,2018-03-26,Ad Hoc Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593272&GUID=F498AF84-851B-4A4E-AD1B-73DA79CD8DC4,Agenda
515,Hayward,2018-03-22,Keep Hayward Clean and Green Task Force,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=574790&GUID=FA8A278B-9514-4163-A602-09A9591842DC,Agenda
516,Hayward,2018-03-22,Keep Hayward Clean and Green Task Force,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=574790&GUID=FA8A278B-9514-4163-A602-09A9591842DC,Minutes
517,Hayward,2018-03-22,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593282&GUID=4D559430-2F3C-40BF-A272-0AD25DDBD15A,Agenda
518,Hayward,2018-03-22,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=593282&GUID=4D559430-2F3C-40BF-A272-0AD25DDBD15A,Minutes
519,Hayward,2018-03-21,Community Services Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593197&GUID=6C1F2A47-0E6F-4C03-955D-E9F94F255CC3,Agenda
520,Hayward,2018-03-21,Council Budget and Finance Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=559559&GUID=EC72AEA0-4185-44C5-B5E8-AE89F4F74619,Agenda
521,Hayward,2018-03-21,Council Budget and Finance Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=559559&GUID=EC72AEA0-4185-44C5-B5E8-AE89F4F74619,Minutes
522,Hayward,2018-03-20,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=596031&GUID=78951FDE-FDA7-4BD4-A429-DBFEDBE09E96,Agenda
523,Hayward,2018-03-20,City Council,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=596031&GUID=78951FDE-FDA7-4BD4-A429-DBFEDBE09E96,Minutes
524,Hayward,2018-03-20,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=598764&GUID=EF93AF6D-A7F1-4DB1-8505-2E95091C077A,Agenda
525,Hayward,2018-03-19,Library Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=591139&GUID=1BF59270-3F65-40D8-A79E-09034F63B0F1,Agenda
526,Hayward,2018-03-19,Hayward Youth Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=598952&GUID=70C6E93B-EE46-4F05-A46B-E954B33FCD82,Agenda
527,Hayward,2018-03-19,Hayward Youth Commission,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=598952&GUID=70C6E93B-EE46-4F05-A46B-E954B33FCD82,Minutes
528,Hayward,2018-03-14,Council Appointed Officers Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593256&GUID=A1E16FAD-8C6F-41DD-8D96-8808DC9C7A4D,Agenda
529,Hayward,2018-03-13,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=597794&GUID=78B9043F-FEE7-45C1-819F-9E4B1BDA39BF,Agenda
530,Hayward,2018-03-12,Downtown Specific Plan Task Force,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=598373&GUID=704D7E0A-18ED-4197-B149-C1A5F49CA9FD,Agenda
531,Hayward,2018-03-12,Council Sustainability Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=597206&GUID=C6349ABB-E297-437D-B6F1-CF9E6C009F53,Agenda
532,Hayward,2018-03-12,Council Sustainability Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=597206&GUID=C6349ABB-E297-437D-B6F1-CF9E6C009F53,Minutes
533,Hayward,2018-03-08,Planning Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593281&GUID=5BB8A82E-19F1-4193-A498-A76BE6080387,Agenda
534,Hayward,2018-03-08,Personnel Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=596933&GUID=C38A8B58-B3F9-4C67-A8FA-CE87E79A3147,Agenda
535,Hayward,2018-03-08,Personnel Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=592480&GUID=14161D3D-E28A-43CF-81DB-39BBD6AA4845,Agenda
536,Hayward,2018-03-07,Council Budget and Finance Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593583&GUID=CF90973D-C33F-4486-941A-F48467B2A0EE,Agenda
537,Hayward,2018-03-07,Council Budget and Finance Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=593583&GUID=CF90973D-C33F-4486-941A-F48467B2A0EE,Minutes
538,Hayward,2018-03-07,Council Appointed Officers Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=593255&GUID=2C47B1AF-9695-4072-8DAD-EF3178E6B733,Agenda
539,Hayward,2018-03-06,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=595042&GUID=FDD8FC02-7E09-45D8-A867-5FAE6A8A9F84,Agenda
540,Hayward,2018-03-06,City Council,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=595042&GUID=FDD8FC02-7E09-45D8-A867-5FAE6A8A9F84,Minutes
541,Hayward,2018-03-06,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=596615&GUID=6357B48D-8582-4151-99A3-971F1630AD22,Agenda
542,Hayward,2018-03-05,Hayward Youth Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=597329&GUID=CE6404B1-0205-48FF-88B0-9788F8DDE1B7,Agenda
543,Hayward,2018-03-05,Hayward Youth Commission,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=597329&GUID=CE6404B1-0205-48FF-88B0-9788F8DDE1B7,Minutes
544,Hayward,2018-03-05,Council Economic Development Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=588569&GUID=E2C489BB-9CF7-4C31-9EFF-CD5EF9143EB7,Agenda
545,Hayward,2018-03-05,Council Economic Development Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=588569&GUID=E2C489BB-9CF7-4C31-9EFF-CD5EF9143EB7,Minutes
546,Hayward,2018-03-01,Council Technology Application Committee,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=588046&GUID=25381F0D-2462-45D9-A15A-970F24F7C07A,Agenda
547,Hayward,2018-03-01,Council Technology Application Committee,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=588046&GUID=25381F0D-2462-45D9-A15A-970F24F7C07A,Minutes
548,Hayward,2018-02-27,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=591777&GUID=A47448CD-565D-42A8-B8AF-E1B9A89063F7,Agenda
549,Hayward,2018-02-27,City Council,pdf,https://hayward.legistar.com/View.ashx?M=E3&ID=591777&GUID=A47448CD-565D-42A8-B8AF-E1B9A89063F7,Minutes
550,Hayward,2018-02-27,City Council,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=595068&GUID=95606FBC-9FB4-4954-A448-7E3097457D95,Agenda
551,Hayward,2018-02-26,Library Commission,pdf,https://hayward.legistar.com/View.ashx?M=A&ID=591140&GUID=6CD5D113-8BC2-481D-84A0-8132100ABD86,Agenda
