,city,date,committee,doc_format,url,doc_type
1243,Sunnyvale,2016-05-23,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444433&GUID=492E7B4A-16AF-40E7-85DB-4786F8CBD008,Minutes
1244,Sunnyvale,2016-05-23,Sustainability Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=488003&GUID=5BB97603-7123-4B6E-A827-723C3514052C,Agenda
1245,Sunnyvale,2016-05-23,Sustainability Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=488003&GUID=5BB97603-7123-4B6E-A827-723C3514052C,Minutes
1246,Sunnyvale,2016-05-19,Bicycle and Pedestrian Advisory Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=450737&GUID=47ADF94D-9F3A-459A-A080-64A94D71D9CC,Minutes
1247,Sunnyvale,2016-05-18,Arts Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=448410&GUID=85F045A2-F53B-4CE8-A529-7C4602DA560E,Agenda
1248,Sunnyvale,2016-05-18,Arts Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=448410&GUID=85F045A2-F53B-4CE8-A529-7C4602DA560E,Minutes
1249,Sunnyvale,2016-05-18,Housing and Human Services Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=457510&GUID=7BF52FB3-5DE6-4595-B945-239E20DBF97D,Agenda
1250,Sunnyvale,2016-05-18,Housing and Human Services Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=457510&GUID=7BF52FB3-5DE6-4595-B945-239E20DBF97D,Minutes
1251,Sunnyvale,2016-05-18,Parks and Recreation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=464919&GUID=68C9C018-BA64-4565-8A33-EFDAB3DF2D4F,Agenda
1252,Sunnyvale,2016-05-18,Parks and Recreation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=464919&GUID=68C9C018-BA64-4565-8A33-EFDAB3DF2D4F,Minutes
1253,Sunnyvale,2016-05-17,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455182&GUID=953A89D0-DF2D-4E80-A874-34E79CA960D0,Agenda
1254,Sunnyvale,2016-05-17,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455182&GUID=953A89D0-DF2D-4E80-A874-34E79CA960D0,Minutes
1255,Sunnyvale,2016-05-16,Board of Library Trustees,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=450368&GUID=5A434259-7134-4F07-82F0-CF827D556769,Agenda
1256,Sunnyvale,2016-05-16,Board of Library Trustees,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=450368&GUID=5A434259-7134-4F07-82F0-CF827D556769,Minutes
1257,Sunnyvale,2016-05-16,Sustainability Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455608&GUID=1A5C86FE-28B0-45A2-A486-757A76E30D87,Agenda
1258,Sunnyvale,2016-05-16,Sustainability Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455608&GUID=1A5C86FE-28B0-45A2-A486-757A76E30D87,Minutes
1259,Sunnyvale,2016-05-16,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=484830&GUID=B818C9C6-7C46-41D0-83D3-9989A65B3827,Agenda
1260,Sunnyvale,2016-05-16,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=484830&GUID=B818C9C6-7C46-41D0-83D3-9989A65B3827,Minutes
1261,Sunnyvale,2016-05-11,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444506&GUID=DEC4E96A-BED9-4A96-B71B-23480CD78D5B,Agenda
1262,Sunnyvale,2016-05-11,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444506&GUID=DEC4E96A-BED9-4A96-B71B-23480CD78D5B,Minutes
1263,Sunnyvale,2016-05-10,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455172&GUID=88212BC4-9303-44AD-A24D-9C67B2644338,Agenda
1264,Sunnyvale,2016-05-10,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455172&GUID=88212BC4-9303-44AD-A24D-9C67B2644338,Minutes
1265,Sunnyvale,2016-05-09,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444434&GUID=49672D69-C7F9-463C-9DF4-8D79CD7BF2CA,Agenda
1266,Sunnyvale,2016-05-09,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444434&GUID=49672D69-C7F9-463C-9DF4-8D79CD7BF2CA,Minutes
1267,Sunnyvale,2016-05-04,Heritage Preservation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=456345&GUID=85C95C00-8862-4D03-A752-138223C3983F,Agenda
1268,Sunnyvale,2016-05-04,Heritage Preservation Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=456345&GUID=85C95C00-8862-4D03-A752-138223C3983F,Minutes
1269,Sunnyvale,2016-05-03,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=455171&GUID=15555A9C-3C3C-4046-B199-EE823820CA35,Agenda
1270,Sunnyvale,2016-05-03,City Council,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=455171&GUID=15555A9C-3C3C-4046-B199-EE823820CA35,Minutes
1271,Sunnyvale,2016-04-27,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444505&GUID=075BE060-3CAB-4484-93BD-AD33DE02F73F,Agenda
1272,Sunnyvale,2016-04-27,Zoning Administrator Hearing,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444505&GUID=075BE060-3CAB-4484-93BD-AD33DE02F73F,Minutes
1273,Sunnyvale,2016-04-25,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=444432&GUID=A04BAF22-3FC2-489B-91E1-60553A2A5FCE,Agenda
1274,Sunnyvale,2016-04-25,Planning Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=444432&GUID=A04BAF22-3FC2-489B-91E1-60553A2A5FCE,Minutes
1275,Sunnyvale,2016-04-21,Bicycle and Pedestrian Advisory Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=A&ID=450736&GUID=9AD4B6C5-5826-4C5C-8F11-8C840FCCEC0F,Agenda
1276,Sunnyvale,2016-04-21,Bicycle and Pedestrian Advisory Commission,pdf,https://sunnyvaleca.legistar.com/View.ashx?M=M&ID=450736&GUID=9AD4B6C5-5826-4C5C-8F11-8C840FCCEC0F,Minutes
