,city,date,committee,doc_format,url,doc_type
39,Burlingame,2019-06-10,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=673641&GUID=1D195B6F-87F1-453F-8ECE-686D4BD833CA,Agenda
40,Burlingame,2019-06-10,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=705834&GUID=48CFD420-6FDC-4933-8BFD-48559FBA4945,Agenda
41,Burlingame,2019-06-06,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=686320&GUID=818F985E-E8A5-4C9B-9F81-CA566F1B6109,Agenda
42,Burlingame,2019-06-03,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=686045&GUID=B4FE8FAB-CCD5-4ED8-898A-124D5F5F04A4,Agenda
43,Burlingame,2019-05-28,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=673634&GUID=7387C1BF-E0E0-4780-8AC5-11B45F73790F,Agenda
44,Burlingame,2019-05-21,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=694680&GUID=1962C4B5-5404-4DF2-8DC3-869E6509FE7F,Agenda
45,Burlingame,2019-05-20,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=686044&GUID=085994E0-7B32-4A8B-803A-CB68B2D19D69,Agenda
46,Burlingame,2019-05-16,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=693050&GUID=BD7F8B4B-8F04-4604-8E9C-715537A163F2,Agenda
47,Burlingame,2019-05-13,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=673623&GUID=7ED281B9-E16F-4F1E-8C9B-A17BC4B26DC6,Agenda
48,Burlingame,2019-05-09,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=688721&GUID=6CBE00FC-0460-4AB9-A530-46EBDD1AD4AE,Agenda
49,Burlingame,2019-05-08,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=686043&GUID=2893DD8E-BD08-4D3B-B167-DC6DDAC934DD,Agenda
50,Burlingame,2019-05-06,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=686042&GUID=6C60F217-AAA6-4050-8CDF-7FEA79AAA4DB,Agenda
51,Burlingame,2019-05-02,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=686319&GUID=CEC55FB8-5959-425F-8816-F3C1269FD31C,Agenda
52,Burlingame,2019-04-27,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=690789&GUID=D15131AA-BCCE-4ED7-8097-24E0F8C48CA3,Agenda
53,Burlingame,2019-04-22,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=673614&GUID=9193B173-0F74-4917-8B08-8098CC82FEC2,Agenda
54,Burlingame,2019-04-18,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=682102&GUID=0AC8C41E-1B3C-42F0-9464-D704423945FB,Agenda
55,Burlingame,2019-04-16,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=689886&GUID=26A1489B-42AC-4F75-B431-05BC0875C1E1,Agenda
56,Burlingame,2019-04-15,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=686041&GUID=18FDC6A5-1908-4C6C-B3FE-B78F49628260,Agenda
57,Burlingame,2019-04-11,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=679000&GUID=E3B362C4-01E2-44DD-B77A-2BFBE00CE659,Agenda
58,Burlingame,2019-04-08,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=673582&GUID=D872A8C9-1C00-4873-8121-3D5E68DBAD05,Agenda
59,Burlingame,2019-04-04,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=686318&GUID=425BECCE-B879-4A10-99E9-A769DFB44497,Agenda
60,Burlingame,2019-04-01,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=678857&GUID=3059E485-F7D4-496F-B5D1-1B809883CB41,Agenda
61,Burlingame,2019-03-25,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=673579&GUID=BBAEA22E-88CF-4B64-BC8F-F2864505F879,Agenda
62,Burlingame,2019-03-21,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=684701&GUID=387F2E36-FAAE-4638-8F61-57549589CA3E,Agenda
63,Burlingame,2019-03-19,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=685120&GUID=A091C66E-D432-419B-B8AF-AAFF6CB6FF52,Agenda
64,Burlingame,2019-03-18,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=678854&GUID=8A54E7E6-D3ED-458A-BF7B-340D01001B5A,Agenda
65,Burlingame,2019-03-15,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=682650&GUID=0978F5DA-590D-42F8-89BD-A88A8FB985B2,Agenda
66,Burlingame,2019-03-14,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=678999&GUID=7FD4F36A-39E4-41A5-AADB-AF67B2A33386,Agenda
67,Burlingame,2019-03-13,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=681756&GUID=A5F4EEF7-8787-4ACC-92EC-2E0834BE4C03,Agenda
68,Burlingame,2019-03-12,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=682644&GUID=8F6E2007-96B2-4F27-9727-B503339E8BA9,Agenda
69,Burlingame,2019-03-11,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=673577&GUID=AE55DE11-9349-4A03-AD97-BA2D79AEF25D,Agenda
70,Burlingame,2019-03-07,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=681719&GUID=E496FBFC-5FD1-4268-ABBF-0B1C0B78A6D4,Agenda
71,Burlingame,2019-03-04,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=678853&GUID=57441507-DEBE-48BB-999D-52AC3EA660E0,Agenda
72,Burlingame,2019-02-25,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=673561&GUID=171B9AC9-7118-4FA4-948E-D8A69A98BC2D,Agenda
73,Burlingame,2019-02-21,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=672211&GUID=72574571-F6DD-4677-9D99-5361C6B3415D,Agenda
74,Burlingame,2019-02-19,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=678852&GUID=824A2441-5B4E-4542-99C0-908391B89B27,Agenda
75,Burlingame,2019-02-19,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=680314&GUID=4811E3D9-8784-4E15-8111-CD683717448F,Agenda
76,Burlingame,2019-02-14,Traffic Safety and Parking Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=671494&GUID=AC996A51-2003-41B2-B5F8-D049D33FFC02,Agenda
77,Burlingame,2019-02-11,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=673560&GUID=C6FA9A3C-6834-476D-8A71-8ABC11461C1E,Agenda
78,Burlingame,2019-02-07,Beautification Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=677166&GUID=75AFCF27-0C2F-4940-8CDD-C7E692A1BB60,Agenda
79,Burlingame,2019-02-04,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=669096&GUID=653E0AEC-EBD2-401B-AC92-89CE042D255E,Agenda
80,Burlingame,2019-01-28,Planning Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=653210&GUID=257F6C52-08BB-4C37-B2CE-7691A0439A19,Agenda
81,Burlingame,2019-01-26,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=673926&GUID=BB77BF2F-9450-4756-8628-5A9AA504C60E,Agenda
82,Burlingame,2019-01-25,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=675612&GUID=675D4FD3-2637-4F36-B55F-3FAB3ABF75B8,Agenda
83,Burlingame,2019-01-22,City Council,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=662401&GUID=7E68487B-CE4E-48D3-BB07-8FA9BD557608,Agenda
84,Burlingame,2019-01-17,Parks & Recreation Commission,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=644871&GUID=64E1688C-DB9A-4113-9581-54D9D7591250,Agenda
85,Burlingame,2019-01-15,Library Board of Trustees,pdf,https://burlingameca.legistar.com/View.ashx?M=A&ID=672805&GUID=66DB110F-7B15-4F02-A706-5BFD4609A2C9,Agenda
